Id;URI;Thesaurus;Instrument Family;Instrument Group;Instrument;Synonyms;URI Wikipedia;Remarks
LEXICON_00005463;http://www.mimo-db.eu/InstrumentsKeywords/5463;;;;Vicitra vina;Vichitra vina;http://en.wikipedia.org/wiki/Vichitra_vina;A vérifier
LEXICON_00005514;http://www.mimo-db.eu/InstrumentsKeywords/5514;;;;Lotong;;;
LEXICON_00005515;http://www.mimo-db.eu/InstrumentsKeywords/5515;;;;Sasando;;http://en.wikipedia.org/wiki/Sasando;
LEXICON_00005531;http://www.mimo-db.eu/InstrumentsKeywords/5531;;;;Box zither;;http://en.wikipedia.org/wiki/Box_zither;
LEXICON_00005683;http://www.mimo-db.eu/InstrumentsKeywords/5683;;;;Trough zither;;;
LEXICON_00005684;http://www.mimo-db.eu/InstrumentsKeywords/5684;;;;Idiochord tube zither;;;
LEXICON_00006262;http://www.mimo-db.eu/InstrumentsKeywords/6262;;;;Chord zither;;http://en.wikipedia.org/wiki/Chord_zither;A vérifier
LEXICON_00006263;http://www.mimo-db.eu/InstrumentsKeywords/6263;;;;Dan tam thac luc;;;
LEXICON_00006352;http://www.mimo-db.eu/InstrumentsKeywords/6352;;;;Sruti vina;;;
LEXICON_00006354;http://www.mimo-db.eu/InstrumentsKeywords/6354;;;;Sousounou;;;
LEXICON_00006355;http://www.mimo-db.eu/InstrumentsKeywords/6355;;;;Ta'khay;;;
LEXICON_00006356;http://www.mimo-db.eu/InstrumentsKeywords/6356;;;;Tambol;;;
LEXICON_00006539;http://www.mimo-db.eu/InstrumentsKeywords/6539;;;;Scheitholt;;http://en.wikipedia.org/wiki/Scheitholt;
LEXICON_00006616;http://www.mimo-db.eu/InstrumentsKeywords/6616;;;;Kundi;;;
LEXICON_00006709;http://www.mimo-db.eu/InstrumentsKeywords/6709;;;;Gusli;;http://en.wikipedia.org/wiki/Gusli;
LEXICON_00006726;http://www.mimo-db.eu/InstrumentsKeywords/6726;;;;Raffele;;;
LEXICON_00006803;http://www.mimo-db.eu/InstrumentsKeywords/6803;;;;Serongagandi;;;
LEXICON_00006815;http://www.mimo-db.eu/InstrumentsKeywords/6815;;;;Lokanga voatavo;;;
LEXICON_00003730;http://www.mimo-db.eu/InstrumentsKeywords/3730;;Wind instruments;;;;;
LEXICON_00003731;http://www.mimo-db.eu/InstrumentsKeywords/3731;;;Accordions;;;http://en.wikipedia.org/wiki/Wind_instruments;
LEXICON_00003732;http://www.mimo-db.eu/InstrumentsKeywords/3732;;;;Accordion;;http://en.wikipedia.org/wiki/Accordions;
LEXICON_00003733;http://www.mimo-db.eu/InstrumentsKeywords/3733;;;;Bandoneon;;http://en.wikipedia.org/wiki/Bandoneon;
LEXICON_00003734;http://www.mimo-db.eu/InstrumentsKeywords/3734;;;;Cecilium;;;
LEXICON_00003735;http://www.mimo-db.eu/InstrumentsKeywords/3735;;;;Concertina;;http://en.wikipedia.org/wiki/Concertina;
LEXICON_00003736;http://www.mimo-db.eu/InstrumentsKeywords/3736;;;;Diatonic accordion;;http://en.wikipedia.org/wiki/Diatonic_accordion;
LEXICON_00003737;http://www.mimo-db.eu/InstrumentsKeywords/3737;;;;Harmoni-cor;Harmonicor;;
LEXICON_00003740;http://www.mimo-db.eu/InstrumentsKeywords/3740;;;;Harmonieflûte;"Harmonie-flute;Harmoniflute";;
LEXICON_00003743;http://www.mimo-db.eu/InstrumentsKeywords/3743;;;;Melodeon;;http://en.wikipedia.org/wiki/Diatonic_button_accordion;A vérifier
LEXICON_00004639;http://www.mimo-db.eu/InstrumentsKeywords/4639;;;;Basse-aux-pieds;;;
LEXICON_00004640;http://www.mimo-db.eu/InstrumentsKeywords/4640;;;;Garmoshka;Garmonnaïa;http://en.wikipedia.org/wiki/Garmoshka;A vérifier (garmon)
LEXICON_00004642;http://www.mimo-db.eu/InstrumentsKeywords/4642;;;;Heligonka;;http://en.wikipedia.org/wiki/Heligonka;
LEXICON_00006284;http://www.mimo-db.eu/InstrumentsKeywords/6284;;;;Chromatic accordion;;;
LEXICON_00006285;http://www.mimo-db.eu/InstrumentsKeywords/6285;;;;Electric accordion;;;
LEXICON_00006311;http://www.mimo-db.eu/InstrumentsKeywords/6311;;;;Mouth accordion;;;
LEXICON_00006314;http://www.mimo-db.eu/InstrumentsKeywords/6314;;;;Organetto;;http://en.wikipedia.org/wiki/Organetto;
LEXICON_00006525;http://www.mimo-db.eu/InstrumentsKeywords/6525;;;;Hybrid accordion;;;
LEXICON_00006526;http://www.mimo-db.eu/InstrumentsKeywords/6526;;;;Chemnitzer concertina;;http://en.wikipedia.org/wiki/Chemnitzer_concertina;
LEXICON_00006527;http://www.mimo-db.eu/InstrumentsKeywords/6527;;;;English concertina;;;
LEXICON_00006624;http://www.mimo-db.eu/InstrumentsKeywords/6624;;;;Electronic accordion;;;
LEXICON_00003745;http://www.mimo-db.eu/InstrumentsKeywords/3745;;;Bagpipes;;;;
LEXICON_00003746;http://www.mimo-db.eu/InstrumentsKeywords/3746;;;;Bagpipe;;http://en.wikipedia.org/wiki/Bagpipe;
LEXICON_00003747;http://www.mimo-db.eu/InstrumentsKeywords/3747;;;;Biniou;;http://en.wikipedia.org/wiki/Biniou;
LEXICON_00003748;http://www.mimo-db.eu/InstrumentsKeywords/3748;;;;Bladder pipe;;http://en.wikipedia.org/wiki/Bladder_pipe;
LEXICON_00003749;http://www.mimo-db.eu/InstrumentsKeywords/3749;;;;Bouhe;"Boha;Bohaussac;Bouhique";;
LEXICON_00003753;http://www.mimo-db.eu/InstrumentsKeywords/3753;;;;Cabrette;Chabrette;http://en.wikipedia.org/wiki/Cabrette;
LEXICON_00003755;http://www.mimo-db.eu/InstrumentsKeywords/3755;;;;Chiboni;Chiabour;http://en.wikipedia.org/wiki/Chiboni;A vérifier
LEXICON_00003757;http://www.mimo-db.eu/InstrumentsKeywords/3757;;;;Dudy;"Duda;Dude";http://en.wikipedia.org/wiki/Dudy;A vérifier (bock)
LEXICON_00003760;http://www.mimo-db.eu/InstrumentsKeywords/3760;;;;Gaita;;http://en.wikipedia.org/wiki/Gaita;A vérifier
LEXICON_00003761;http://www.mimo-db.eu/InstrumentsKeywords/3761;;;;Gajde;"Gaida;Gajdy;Gayda";http://en.wikipedia.org/wiki/Gajde;
LEXICON_00003765;http://www.mimo-db.eu/InstrumentsKeywords/3765;;;;Masak;"Mashak;Mashq";http://en.wikipedia.org/wiki/Masak;
LEXICON_00003768;http://www.mimo-db.eu/InstrumentsKeywords/3768;;;;Musette;;http://en.wikipedia.org/wiki/Musette_de_cour;A vérifier
LEXICON_00003769;http://www.mimo-db.eu/InstrumentsKeywords/3769;;;;Ney-e anban;Neyanban;http://en.wikipedia.org/wiki/Ney-anb%C4%81n;A vérifier
LEXICON_00003771;http://www.mimo-db.eu/InstrumentsKeywords/3771;;;;Northumbrian pipe;;http://en.wikipedia.org/wiki/Northumbrian_smallpipes;A vérifier
LEXICON_00003772;http://www.mimo-db.eu/InstrumentsKeywords/3772;;;;Phagotum;Phagotus;;
LEXICON_00003773;http://www.mimo-db.eu/InstrumentsKeywords/3773;;;;Piva;;http://en.wikipedia.org/wiki/Piva_(bagpipe);
LEXICON_00003774;http://www.mimo-db.eu/InstrumentsKeywords/3774;;;;Small-pipe;;;
LEXICON_00003775;http://www.mimo-db.eu/InstrumentsKeywords/3775;;;;Tulum;;http://en.wikipedia.org/wiki/Tulum_(bagpipe);
LEXICON_00003777;http://www.mimo-db.eu/InstrumentsKeywords/3777;;;;Txistu;Chistua;;
LEXICON_00003779;http://www.mimo-db.eu/InstrumentsKeywords/3779;;;;Union pipe;Uilleann pipe;http://en.wikipedia.org/wiki/Pastoral_pipes;A vérifier
LEXICON_00003781;http://www.mimo-db.eu/InstrumentsKeywords/3781;;;;Veuze;;http://en.wikipedia.org/wiki/Veuze;
LEXICON_00003782;http://www.mimo-db.eu/InstrumentsKeywords/3782;;;;Xirularru;;;
LEXICON_00003783;http://www.mimo-db.eu/InstrumentsKeywords/3783;;;;Zampogna;;http://en.wikipedia.org/wiki/Zampogna;
LEXICON_00003784;http://www.mimo-db.eu/InstrumentsKeywords/3784;;;;Zukra;Souqqarah;http://en.wikipedia.org/wiki/Zukra;
LEXICON_00004643;http://www.mimo-db.eu/InstrumentsKeywords/4643;;;;Askomandoura;;http://en.wikipedia.org/wiki/Askomandoura;
LEXICON_00004644;http://www.mimo-db.eu/InstrumentsKeywords/4644;;;;Bodega;Craba;http://en.wikipedia.org/wiki/Bodega_(bagpipe);
LEXICON_00004646;http://www.mimo-db.eu/InstrumentsKeywords/4646;;;;Chekwa;;;
LEXICON_00004647;http://www.mimo-db.eu/InstrumentsKeywords/4647;;;;Cimpoi;;http://en.wikipedia.org/wiki/Cimpoi;
LEXICON_00004648;http://www.mimo-db.eu/InstrumentsKeywords/4648;;;;Duda;;http://en.wikipedia.org/wiki/Duda;
LEXICON_00004649;http://www.mimo-db.eu/InstrumentsKeywords/4649;;;;Dzhura gayda;;;
LEXICON_00004650;http://www.mimo-db.eu/InstrumentsKeywords/4650;;;;Kaba ghayda;;;
LEXICON_00004651;http://www.mimo-db.eu/InstrumentsKeywords/4651;;;;Muchosa;;http://en.wikipedia.org/wiki/Muchosa;
LEXICON_00004652;http://www.mimo-db.eu/InstrumentsKeywords/4652;;;;Parkapzuk;;;
LEXICON_00004653;http://www.mimo-db.eu/InstrumentsKeywords/4653;;;;Piob mhor;;http://en.wikipedia.org/wiki/Piob_Mhor;A vérifier
LEXICON_00004654;http://www.mimo-db.eu/InstrumentsKeywords/4654;;;;Säckpipa;;http://en.wikipedia.org/wiki/S%C3%A4ckpipa;A vérifier
LEXICON_00004655;http://www.mimo-db.eu/InstrumentsKeywords/4655;;;;Shabr;Shapar;http://en.wikipedia.org/wiki/Shabr;
LEXICON_00004657;http://www.mimo-db.eu/InstrumentsKeywords/4657;;;;Shüvir;;;
LEXICON_00004658;http://www.mimo-db.eu/InstrumentsKeywords/4658;;;;Tsambouna;;http://en.wikipedia.org/wiki/Tsampouna;A vérifier
LEXICON_00004810;http://www.mimo-db.eu/InstrumentsKeywords/4810;;;;Gayda;;;
LEXICON_00006338;http://www.mimo-db.eu/InstrumentsKeywords/6338;;;;Shuvir;;;
LEXICON_00006528;http://www.mimo-db.eu/InstrumentsKeywords/6528;;;;Great Highland bagpipe;;http://en.wikipedia.org/wiki/Great_Highland_bagpipe;
LEXICON_00006529;http://www.mimo-db.eu/InstrumentsKeywords/6529;;;;Svrljiske gajde;Svrlji_ke gajde;;
LEXICON_00006530;http://www.mimo-db.eu/InstrumentsKeywords/6530;;;;Vlaske gajde;Vla_ke gajde;;
LEXICON_00006711;http://www.mimo-db.eu/InstrumentsKeywords/6711;;;;Bock;;;
LEXICON_00006795;http://www.mimo-db.eu/InstrumentsKeywords/6795;;;;Bayan;;;
LEXICON_00003786;http://www.mimo-db.eu/InstrumentsKeywords/3786;;;Bassoons;;;;
LEXICON_00003787;http://www.mimo-db.eu/InstrumentsKeywords/3787;;;;Alto dulcian;;;
LEXICON_00003788;http://www.mimo-db.eu/InstrumentsKeywords/3788;;;;Alto fagotto;;;
LEXICON_00003789;http://www.mimo-db.eu/InstrumentsKeywords/3789;;;;Bajon;;http://en.wikipedia.org/wiki/Bajon;A vérifier
LEXICON_00003790;http://www.mimo-db.eu/InstrumentsKeywords/3790;;;;Bass dulcian;;;
LEXICON_00003791;http://www.mimo-db.eu/InstrumentsKeywords/3791;;;;Bass sordun;;;
LEXICON_00003793;http://www.mimo-db.eu/InstrumentsKeywords/3793;;;;Basson d'amour;;;
LEXICON_00003794;http://www.mimo-db.eu/InstrumentsKeywords/3794;;;;Bassonore;;;
LEXICON_00003795;http://www.mimo-db.eu/InstrumentsKeywords/3795;;;;Bassoon;;http://en.wikipedia.org/wiki/Bassoons;
LEXICON_00003796;http://www.mimo-db.eu/InstrumentsKeywords/3796;;;;Caledonica;;;
LEXICON_00003797;http://www.mimo-db.eu/InstrumentsKeywords/3797;;;;Contrabass sordun;;;
LEXICON_00003799;http://www.mimo-db.eu/InstrumentsKeywords/3799;;;;Contrebasse à anche;;;
LEXICON_00003800;http://www.mimo-db.eu/InstrumentsKeywords/3800;;;;Courtaut;"Kortholt;Sordone";http://en.wikipedia.org/wiki/Kortholt;
LEXICON_00003804;http://www.mimo-db.eu/InstrumentsKeywords/3804;;;;Double bassoon;Contrabassoon;http://en.wikipedia.org/wiki/Double_bassoon;
LEXICON_00003806;http://www.mimo-db.eu/InstrumentsKeywords/3806;;;;Dulcian;Curtal;http://en.wikipedia.org/wiki/Dulcian;
LEXICON_00003807;http://www.mimo-db.eu/InstrumentsKeywords/3807;;;;Racket;;;
LEXICON_00003808;http://www.mimo-db.eu/InstrumentsKeywords/3808;;;;Sarrusophone;;http://en.wikipedia.org/wiki/Sarrusophone;
LEXICON_00003810;http://www.mimo-db.eu/InstrumentsKeywords/3810;;;;Sordun;;http://en.wikipedia.org/wiki/Sordun;
LEXICON_00003812;http://www.mimo-db.eu/InstrumentsKeywords/3812;;;;Tenor dulcian;;;
LEXICON_00003813;http://www.mimo-db.eu/InstrumentsKeywords/3813;;;;Tenoroon;"Basson quinte;Tenor bassoon";http://en.wikipedia.org/wiki/Tenoroon;
LEXICON_00003817;http://www.mimo-db.eu/InstrumentsKeywords/3817;;;;Tritonikon;;;
LEXICON_00003818;http://www.mimo-db.eu/InstrumentsKeywords/3818;;;Bugles;;;;
LEXICON_00003819;http://www.mimo-db.eu/InstrumentsKeywords/3819;;;;Alto keyed bugle;;;
LEXICON_00003820;http://www.mimo-db.eu/InstrumentsKeywords/3820;;;;Bass bugle;;;
LEXICON_00003821;http://www.mimo-db.eu/InstrumentsKeywords/3821;;;;Bersag horn;;;
LEXICON_00003822;http://www.mimo-db.eu/InstrumentsKeywords/3822;;;;Bugle;;http://en.wikipedia.org/wiki/Bugle;
LEXICON_00003823;http://www.mimo-db.eu/InstrumentsKeywords/3823;;;;Keyed bugle;;;
LEXICON_00003824;http://www.mimo-db.eu/InstrumentsKeywords/3824;;;;Sonorophone;;;
LEXICON_00003825;http://www.mimo-db.eu/InstrumentsKeywords/3825;;;Bullroarers;;;;
LEXICON_00003826;http://www.mimo-db.eu/InstrumentsKeywords/3826;;;;Bullroarer;;http://en.wikipedia.org/wiki/Bullroarers;
LEXICON_00004659;http://www.mimo-db.eu/InstrumentsKeywords/4659;;;;Hor;;;
LEXICON_00006283;http://www.mimo-db.eu/InstrumentsKeywords/6283;;;;Balum;;;
LEXICON_00006316;http://www.mimo-db.eu/InstrumentsKeywords/6316;;;;Peer boor egah;;;
LEXICON_00003827;http://www.mimo-db.eu/InstrumentsKeywords/3827;;;Clarinets;;;;
LEXICON_00003828;http://www.mimo-db.eu/InstrumentsKeywords/3828;;;;Alto clarinet;;http://en.wikipedia.org/wiki/Alto_clarinet;
LEXICON_00003829;http://www.mimo-db.eu/InstrumentsKeywords/3829;;;;Arghul;"Arghoul;Arghul el-kebyr;Arghul el-soghayr;Argul";http://en.wikipedia.org/wiki/Arghul;
LEXICON_00003832;http://www.mimo-db.eu/InstrumentsKeywords/3832;;;;Bass clarinet;;http://en.wikipedia.org/wiki/Bass_clarinet;
LEXICON_00003833;http://www.mimo-db.eu/InstrumentsKeywords/3833;;;;Basset clarinet;;http://en.wikipedia.org/wiki/Basset_clarinet;
LEXICON_00003834;http://www.mimo-db.eu/InstrumentsKeywords/3834;;;;Basset horn;;http://en.wikipedia.org/wiki/Basset_horn;
LEXICON_00003835;http://www.mimo-db.eu/InstrumentsKeywords/3835;;;;Bilil;;;
LEXICON_00003836;http://www.mimo-db.eu/InstrumentsKeywords/3836;;;;Clarinet;;http://en.wikipedia.org/wiki/Clarinets;
LEXICON_00003837;http://www.mimo-db.eu/InstrumentsKeywords/3837;;;;Clarinette d'amour;Clarinet d'amour;http://en.wikipedia.org/wiki/Clarinette_d%27amour;
LEXICON_00003838;http://www.mimo-db.eu/InstrumentsKeywords/3838;;;;Double clarinet;;http://en.wikipedia.org/wiki/Double_clarinet;
LEXICON_00003839;http://www.mimo-db.eu/InstrumentsKeywords/3839;;;;Great bass clarinet;Contrabass clarinet;http://en.wikipedia.org/wiki/Contrabass_clarinet;A vérifier
LEXICON_00003841;http://www.mimo-db.eu/InstrumentsKeywords/3841;;;;Ken doi;Cai ken doi;;
LEXICON_00003843;http://www.mimo-db.eu/InstrumentsKeywords/3843;;;;Ken mot;Cai ken mot;;
LEXICON_00003845;http://www.mimo-db.eu/InstrumentsKeywords/3845;;;;Launeddas;;http://en.wikipedia.org/wiki/Launeddas;
LEXICON_00003848;http://www.mimo-db.eu/InstrumentsKeywords/3848;;;;Mijwiz;"Mizwig;Mizwij";http://en.wikipedia.org/wiki/Mijwiz;
LEXICON_00003849;http://www.mimo-db.eu/InstrumentsKeywords/3849;;;;Qoshnai;"Koshnai;Kushney;Qoshnay";;
LEXICON_00003853;http://www.mimo-db.eu/InstrumentsKeywords/3853;;;;Triple clarinet;;;
LEXICON_00003856;http://www.mimo-db.eu/InstrumentsKeywords/3856;;;;Zummara;"Zumara;Zumarra;Zummarâh";http://en.wikipedia.org/wiki/Zummara;A vérifier (double clarinet)
LEXICON_00004165;http://www.mimo-db.eu/InstrumentsKeywords/4165;;;;Alboka;"Albogon;Albogue";http://en.wikipedia.org/wiki/Alboka;A vérifier
LEXICON_00004313;http://www.mimo-db.eu/InstrumentsKeywords/4313;;;;Mizmar;;http://en.wikipedia.org/wiki/Mizmar_(instrument);
LEXICON_00004579;http://www.mimo-db.eu/InstrumentsKeywords/4579;;;;Cana de millo;;;
LEXICON_00004582;http://www.mimo-db.eu/InstrumentsKeywords/4582;;;;Erkencho;;http://en.wikipedia.org/wiki/Erkencho;
LEXICON_00004666;http://www.mimo-db.eu/InstrumentsKeywords/4666;;;;Birbyne;;http://en.wikipedia.org/wiki/Birbyne;
LEXICON_00004667;http://www.mimo-db.eu/InstrumentsKeywords/4667;;;;Bryolka;Brielka;;
LEXICON_00004669;http://www.mimo-db.eu/InstrumentsKeywords/4669;;;;Olym shüvir;;;
LEXICON_00004670;http://www.mimo-db.eu/InstrumentsKeywords/4670;;;;Pibgorn;;http://en.wikipedia.org/wiki/Pibgorn_(instrument);A vérifier
LEXICON_00004671;http://www.mimo-db.eu/InstrumentsKeywords/4671;;;;Skalmeye;;;
LEXICON_00004672;http://www.mimo-db.eu/InstrumentsKeywords/4672;;;;Xeremia;Cheremia;http://en.wikipedia.org/wiki/Xeremia;A vérifier
LEXICON_00004675;http://www.mimo-db.eu/InstrumentsKeywords/4675;;;;Zhaleyka;Galeika;http://en.wikipedia.org/wiki/Zhaleyka;
LEXICON_00004765;http://www.mimo-db.eu/InstrumentsKeywords/4765;;;;Reh-fiep;;;
LEXICON_00004946;http://www.mimo-db.eu/InstrumentsKeywords/4946;;;;Makuti;;;
LEXICON_00005155;http://www.mimo-db.eu/InstrumentsKeywords/5155;;;;Bhujanga;;;
LEXICON_00005173;http://www.mimo-db.eu/InstrumentsKeywords/5173;;;;Chinkuyo;;;
LEXICON_00005194;http://www.mimo-db.eu/InstrumentsKeywords/5194;;;;Dozale;;;
LEXICON_00005219;http://www.mimo-db.eu/InstrumentsKeywords/5219;;;;Ghongad;;;
LEXICON_00005331;http://www.mimo-db.eu/InstrumentsKeywords/5331;;;;Qurma;;;
LEXICON_00005685;http://www.mimo-db.eu/InstrumentsKeywords/5685;;;;Idioglot clarinet;;;
LEXICON_00005756;http://www.mimo-db.eu/InstrumentsKeywords/5756;;;;Sigu bawa;Sigon arbawa;;
LEXICON_00006035;http://www.mimo-db.eu/InstrumentsKeywords/6035;;;;Zamr;;;
LEXICON_00006286;http://www.mimo-db.eu/InstrumentsKeywords/6286;;;;Ciaramella;;http://en.wikipedia.org/wiki/Ciaramella;
LEXICON_00006293;http://www.mimo-db.eu/InstrumentsKeywords/6293;;;;Dudy Zywieckie;;;
LEXICON_00006310;http://www.mimo-db.eu/InstrumentsKeywords/6310;;;;Madoura;;;
LEXICON_00006535;http://www.mimo-db.eu/InstrumentsKeywords/6535;;;;Hornpipe;;http://en.wikipedia.org/wiki/Hornpipe_(instrument);
LEXICON_00006685;http://www.mimo-db.eu/InstrumentsKeywords/6685;;;;Scramia betu;;;
LEXICON_00006692;http://www.mimo-db.eu/InstrumentsKeywords/6692;;;;Trompet van Halle;;;
LEXICON_00006723;http://www.mimo-db.eu/InstrumentsKeywords/6723;;;;Martinstrompete;;;
LEXICON_00006778;http://www.mimo-db.eu/InstrumentsKeywords/6778;;;;Pungi;"Nag bin;Ponga;Pongi;Pugi;Punigi";http://en.wikipedia.org/wiki/Pungi;
LEXICON_00006805;http://www.mimo-db.eu/InstrumentsKeywords/6805;;;;Sahunay;;;
LEXICON_00003859;http://www.mimo-db.eu/InstrumentsKeywords/3859;;;Cornets;;;http://en.wikipedia.org/wiki/Cornets;
LEXICON_00003860;http://www.mimo-db.eu/InstrumentsKeywords/3860;;;;Cornet;;http://en.wikipedia.org/wiki/Cornet;
LEXICON_00003861;http://www.mimo-db.eu/InstrumentsKeywords/3861;;;;Cornopean;;http://en.wikipedia.org/wiki/Cornopean;A vérifier
LEXICON_00003862;http://www.mimo-db.eu/InstrumentsKeywords/3862;;;;Echo cornet;;;
LEXICON_00003863;http://www.mimo-db.eu/InstrumentsKeywords/3863;;;;Mellophone;Tenor cor;http://en.wikipedia.org/wiki/Mellophone;
LEXICON_00003866;http://www.mimo-db.eu/InstrumentsKeywords/3866;;;Cornetts;;;;
LEXICON_00003867;http://www.mimo-db.eu/InstrumentsKeywords/3867;;;;Bass cornett;;http://en.wikipedia.org/wiki/Bass_cornett;A vérifier
LEXICON_00003868;http://www.mimo-db.eu/InstrumentsKeywords/3868;;;;Cornett;;http://en.wikipedia.org/wiki/Cornett;
LEXICON_00003869;http://www.mimo-db.eu/InstrumentsKeywords/3869;;;;Cornettino;;;
LEXICON_00003871;http://www.mimo-db.eu/InstrumentsKeywords/3871;;;;Mute cornett;;http://en.wikipedia.org/wiki/Mute_cornett;
LEXICON_00003872;http://www.mimo-db.eu/InstrumentsKeywords/3872;;;;Straight cornett;;;
LEXICON_00003873;http://www.mimo-db.eu/InstrumentsKeywords/3873;;;;Tenor cornett;;http://en.wikipedia.org/wiki/Tenor_cornett;
LEXICON_00003874;http://www.mimo-db.eu/InstrumentsKeywords/3874;;;;Treble cornett;;;
LEXICON_00003875;http://www.mimo-db.eu/InstrumentsKeywords/3875;;;Flugelhorns;;;;
LEXICON_00003876;http://www.mimo-db.eu/InstrumentsKeywords/3876;;;;Alto flugelhorn;Tenor horn;;
LEXICON_00003878;http://www.mimo-db.eu/InstrumentsKeywords/3878;;;;Baritone flugelhorn;;;
LEXICON_00003880;http://www.mimo-db.eu/InstrumentsKeywords/3880;;;;Bass flugelhorn;;;
LEXICON_00003881;http://www.mimo-db.eu/InstrumentsKeywords/3881;;;;Flugelhorn;Fiscorno;http://en.wikipedia.org/wiki/Flugelhorn;
LEXICON_00003882;http://www.mimo-db.eu/InstrumentsKeywords/3882;;;;Soprano flugelhorn;;;
LEXICON_00003883;http://www.mimo-db.eu/InstrumentsKeywords/3883;;;Flutes;;;http://en.wikipedia.org/wiki/Flutes;
LEXICON_00003884;http://www.mimo-db.eu/InstrumentsKeywords/3884;;;;Algoja;Algoza;http://en.wikipedia.org/wiki/Algoza;
LEXICON_00003886;http://www.mimo-db.eu/InstrumentsKeywords/3886;;;;Alto flute;;http://en.wikipedia.org/wiki/Alto_flute;
LEXICON_00003888;http://www.mimo-db.eu/InstrumentsKeywords/3888;;;;Anata;"Tarca;Tarka;Taruma;Turuma";http://en.wikipedia.org/wiki/Tarka_(flute);A vérifier
LEXICON_00003893;http://www.mimo-db.eu/InstrumentsKeywords/3893;;;;Bamboo pipe;;;
LEXICON_00003894;http://www.mimo-db.eu/InstrumentsKeywords/3894;;;;Basi;"Bansi;Basli";;
LEXICON_00003897;http://www.mimo-db.eu/InstrumentsKeywords/3897;;;;Bass flute;;http://en.wikipedia.org/wiki/Bass_flute;
LEXICON_00003898;http://www.mimo-db.eu/InstrumentsKeywords/3898;;;;Bass recorder;;;
LEXICON_00003899;http://www.mimo-db.eu/InstrumentsKeywords/3899;;;;Basset recorder;;;
LEXICON_00003900;http://www.mimo-db.eu/InstrumentsKeywords/3900;;;;Basuri;"Bamsuri;Bans;Bansri;Bansuri;Basri";http://en.wikipedia.org/wiki/Bansuri;A vérifier
LEXICON_00003906;http://www.mimo-db.eu/InstrumentsKeywords/3906;;;;Boatswain's call;"Bos'n's pipe;Bosun's call";http://en.wikipedia.org/wiki/Boatswain%27s_call;
LEXICON_00003909;http://www.mimo-db.eu/InstrumentsKeywords/3909;;;;Cane flute;"Flauta de cana;Walking-stick flute";;
LEXICON_00003911;http://www.mimo-db.eu/InstrumentsKeywords/3911;;;;Chi;"Chia-chong-che;Hwang-chong-che;Ji";;
LEXICON_00003914;http://www.mimo-db.eu/InstrumentsKeywords/3914;;;;Ciritma;Cigirtma;;
LEXICON_00003916;http://www.mimo-db.eu/InstrumentsKeywords/3916;;;;Cuckoo;;;
LEXICON_00003917;http://www.mimo-db.eu/InstrumentsKeywords/3917;;;;Denena;;;
LEXICON_00003918;http://www.mimo-db.eu/InstrumentsKeywords/3918;;;;Descant recorder;;;
LEXICON_00003919;http://www.mimo-db.eu/InstrumentsKeywords/3919;;;;Di;"Didse;Di-Dsö;Dizi;Duandi;Hengdi;Ti;Ti-tse;Ti-tzu;Ty";http://en.wikipedia.org/wiki/Dizi_(instrument);A vérifier
LEXICON_00003926;http://www.mimo-db.eu/InstrumentsKeywords/3926;;;;Djaouak;;;
LEXICON_00003927;http://www.mimo-db.eu/InstrumentsKeywords/3927;;;;Djouak;;;
LEXICON_00003928;http://www.mimo-db.eu/InstrumentsKeywords/3928;;;;Dongxiao;;http://en.wikipedia.org/wiki/Dongxiao;
LEXICON_00003929;http://www.mimo-db.eu/InstrumentsKeywords/3929;;;;Double flageolet;;;
LEXICON_00003930;http://www.mimo-db.eu/InstrumentsKeywords/3930;;;;Double flute;Double duct flute;http://en.wikipedia.org/wiki/Double_flute;
LEXICON_00003932;http://www.mimo-db.eu/InstrumentsKeywords/3932;;;;Duct flute;;http://en.wikipedia.org/wiki/Duct_flute;A vérifier
LEXICON_00003933;http://www.mimo-db.eu/InstrumentsKeywords/3933;;;;Duduk;"Balaban;Doudouk";http://en.wikipedia.org/wiki/Duduk;
LEXICON_00003936;http://www.mimo-db.eu/InstrumentsKeywords/3936;;;;Dulali;;;
LEXICON_00003937;http://www.mimo-db.eu/InstrumentsKeywords/3937;;;;Dvojnice;;;
LEXICON_00003938;http://www.mimo-db.eu/InstrumentsKeywords/3938;;;;Ekinimba;;;
